FK_STANDORT,DATUM,VELO_IN,VELO_OUT,FUSS_IN,FUSS_OUT,OST,NORD
3279,2026-01-04T13:30,,,0,0,2683437,1247199
3012,2026-01-04T13:30,3,2,,,2682647,1250364
1037,2026-01-04T13:30,11,2,,,2681339,1248647
4255,2026-01-04T13:30,0,2,,,2682881,1246549
3015,2026-01-04T13:30,,,43,37,2683023,1244140
4259,2026-01-04T13:30,2,5,,,2682375,1247055
4269,2026-01-04T13:30,1,0,,,2682227,1244618
2997,2026-01-04T13:30,2,2,,,2682933,1248821
4270,2026-01-04T13:30,2,1,,,2684006,1246566
732,2026-01-04T13:30,1,3,,,2681319,1248665
4266,2026-01-04T13:30,14,7,,,2681301,1247665
4273,2026-01-04T13:30,3,6,,,2682971,1248179
4249,2026-01-04T13:30,12,8,,,2682296,1248311
4272,2026-01-04T13:30,17,,,,2682834,1247926
4258,2026-01-04T13:30,4,,,,2682683,1250569
4241,2026-01-04T13:30,3,0,,,2682297,1248328
2989,2026-01-04T13:30,10,3,,,2682278,1248324
2993,2026-01-04T13:30,2,0,,,2683573,1248545
4242,2026-01-04T13:30,7,0,,,2682337,1248451
4267,2026-01-04T13:30,24,,,,2683457,1247065
5002,2026-01-04T13:30,5,1,,,2682873,1245891
4262,2026-01-04T13:30,1,1,,,2682731,1247708
3279,2026-01-04T13:45,,,0,0,2683437,1247199
4262,2026-01-04T13:45,1,1,,,2682731,1247708
1037,2026-01-04T13:45,11,1,,,2681339,1248647
4255,2026-01-04T13:45,2,0,,,2682881,1246549
3015,2026-01-04T13:45,,,68,46,2683023,1244140
4259,2026-01-04T13:45,2,2,,,2682375,1247055
4269,2026-01-04T13:45,4,0,,,2682227,1244618
2997,2026-01-04T13:45,2,0,,,2682933,1248821
4270,2026-01-04T13:45,6,3,,,2684006,1246566
732,2026-01-04T13:45,3,4,,,2681319,1248665
4266,2026-01-04T13:45,5,3,,,2681301,1247665
4249,2026-01-04T13:45,8,1,,,2682296,1248311
4273,2026-01-04T13:45,6,7,,,2682971,1248179
4272,2026-01-04T13:45,13,,,,2682834,1247926
4258,2026-01-04T13:45,8,,,,2682683,1250569
4241,2026-01-04T13:45,3,0,,,2682297,1248328
2989,2026-01-04T13:45,5,12,,,2682278,1248324
2993,2026-01-04T13:45,9,2,,,2683573,1248545
4242,2026-01-04T13:45,8,0,,,2682337,1248451
4267,2026-01-04T13:45,11,,,,2683457,1247065
5002,2026-01-04T13:45,3,5,,,2682873,1245891
3012,2026-01-04T13:45,5,4,,,2682647,1250364
4269,2026-01-04T14:00,2,1,,,2682227,1244618
2997,2026-01-04T14:00,3,1,,,2682933,1248821
4270,2026-01-04T14:00,3,2,,,2684006,1246566
732,2026-01-04T14:00,2,6,,,2681319,1248665
4266,2026-01-04T14:00,5,10,,,2681301,1247665
4249,2026-01-04T14:00,9,1,,,2682296,1248311
4273,2026-01-04T14:00,5,2,,,2682971,1248179
4272,2026-01-04T14:00,16,,,,2682834,1247926
4258,2026-01-04T14:00,4,,,,2682683,1250569
4241,2026-01-04T14:00,8,0,,,2682297,1248328
2989,2026-01-04T14:00,8,4,,,2682278,1248324
2993,2026-01-04T14:00,2,2,,,2683573,1248545
4242,2026-01-04T14:00,3,0,,,2682337,1248451
4267,2026-01-04T14:00,16,,,,2683457,1247065
5002,2026-01-04T14:00,5,2,,,2682873,1245891
3012,2026-01-04T14:00,1,3,,,2682647,1250364
3279,2026-01-04T14:00,,,0,0,2683437,1247199
4262,2026-01-04T14:00,3,0,,,2682731,1247708
1037,2026-01-04T14:00,9,2,,,2681339,1248647
4255,2026-01-04T14:00,0,2,,,2682881,1246549
3015,2026-01-04T14:00,,,70,64,2683023,1244140
4259,2026-01-04T14:00,9,4,,,2682375,1247055
4269,2026-01-04T14:15,3,0,,,2682227,1244618
4259,2026-01-04T14:15,3,4,,,2682375,1247055
2997,2026-01-04T14:15,5,4,,,2682933,1248821
4270,2026-01-04T14:15,2,6,,,2684006,1246566
4266,2026-01-04T14:15,6,9,,,2681301,1247665
4249,2026-01-04T14:15,2,4,,,2682296,1248311
4273,2026-01-04T14:15,4,1,,,2682971,1248179
4272,2026-01-04T14:15,12,,,,2682834,1247926
4258,2026-01-04T14:15,1,,,,2682683,1250569
4241,2026-01-04T14:15,4,0,,,2682297,1248328
2989,2026-01-04T14:15,9,6,,,2682278,1248324
2993,2026-01-04T14:15,2,0,,,2683573,1248545
4242,2026-01-04T14:15,6,0,,,2682337,1248451
4267,2026-01-04T14:15,5,,,,2683457,1247065
5002,2026-01-04T14:15,2,7,,,2682873,1245891
3012,2026-01-04T14:15,1,3,,,2682647,1250364
3279,2026-01-04T14:15,,,0,0,2683437,1247199
4262,2026-01-04T14:15,5,0,,,2682731,1247708
1037,2026-01-04T14:15,13,2,,,2681339,1248647
4255,2026-01-04T14:15,0,0,,,2682881,1246549
3015,2026-01-04T14:15,,,48,57,2683023,1244140
732,2026-01-04T14:15,1,2,,,2681319,1248665
4259,2026-01-04T14:30,3,6,,,2682375,1247055
4269,2026-01-04T14:30,1,1,,,2682227,1244618
732,2026-01-04T14:30,1,3,,,2681319,1248665
2997,2026-01-04T14:30,5,0,,,2682933,1248821
4270,2026-01-04T14:30,3,3,,,2684006,1246566
4266,2026-01-04T14:30,11,7,,,2681301,1247665
4249,2026-01-04T14:30,11,6,,,2682296,1248311
4273,2026-01-04T14:30,6,0,,,2682971,1248179
4272,2026-01-04T14:30,8,,,,2682834,1247926
4258,2026-01-04T14:30,5,,,,2682683,1250569
4241,2026-01-04T14:30,4,0,,,2682297,1248328
2989,2026-01-04T14:30,8,6,,,2682278,1248324
2993,2026-01-04T14:30,2,2,,,2683573,1248545
4242,2026-01-04T14:30,5,0,,,2682337,1248451
4267,2026-01-04T14:30,11,,,,2683457,1247065
5002,2026-01-04T14:30,5,4,,,2682873,1245891
3012,2026-01-04T14:30,2,5,,,2682647,1250364
3279,2026-01-04T14:30,,,0,0,2683437,1247199
4262,2026-01-04T14:30,0,0,,,2682731,1247708
1037,2026-01-04T14:30,8,1,,,2681339,1248647
4255,2026-01-04T14:30,0,0,,,2682881,1246549
3015,2026-01-04T14:30,,,77,61,2683023,1244140
4259,2026-01-04T14:45,2,2,,,2682375,1247055
3015,2026-01-04T14:45,,,69,53,2683023,1244140
732,2026-01-04T14:45,0,4,,,2681319,1248665
2997,2026-01-04T14:45,2,2,,,2682933,1248821
4270,2026-01-04T14:45,4,6,,,2684006,1246566
4266,2026-01-04T14:45,4,3,,,2681301,1247665
4249,2026-01-04T14:45,12,5,,,2682296,1248311
4273,2026-01-04T14:45,4,6,,,2682971,1248179
4272,2026-01-04T14:45,9,,,,2682834,1247926
4258,2026-01-04T14:45,5,,,,2682683,1250569
4241,2026-01-04T14:45,3,0,,,2682297,1248328
2989,2026-01-04T14:45,4,6,,,2682278,1248324
2993,2026-01-04T14:45,1,0,,,2683573,1248545
4242,2026-01-04T14:45,6,0,,,2682337,1248451
4267,2026-01-04T14:45,7,,,,2683457,1247065
5002,2026-01-04T14:45,2,2,,,2682873,1245891
3012,2026-01-04T14:45,2,3,,,2682647,1250364
3279,2026-01-04T14:45,,,0,0,2683437,1247199
4262,2026-01-04T14:45,0,0,,,2682731,1247708
1037,2026-01-04T14:45,8,6,,,2681339,1248647
4255,2026-01-04T14:45,0,0,,,2682881,1246549
4269,2026-01-04T14:45,1,3,,,2682227,1244618
3279,2026-01-04T15:00,,,0,0,2683437,1247199
4262,2026-01-04T15:00,1,0,,,2682731,1247708
1037,2026-01-04T15:00,11,1,,,2681339,1248647
4255,2026-01-04T15:00,1,0,,,2682881,1246549
3015,2026-01-04T15:00,,,87,59,2683023,1244140
4259,2026-01-04T15:00,2,1,,,2682375,1247055
4269,2026-01-04T15:00,1,6,,,2682227,1244618
732,2026-01-04T15:00,0,6,,,2681319,1248665
2997,2026-01-04T15:00,4,6,,,2682933,1248821
4270,2026-01-04T15:00,0,3,,,2684006,1246566
4266,2026-01-04T15:00,11,14,,,2681301,1247665
4249,2026-01-04T15:00,3,8,,,2682296,1248311
4273,2026-01-04T15:00,6,3,,,2682971,1248179
4272,2026-01-04T15:00,11,,,,2682834,1247926
4258,2026-01-04T15:00,2,,,,2682683,1250569
4241,2026-01-04T15:00,3,2,,,2682297,1248328
2989,2026-01-04T15:00,9,5,,,2682278,1248324
2993,2026-01-04T15:00,1,1,,,2683573,1248545
4242,2026-01-04T15:00,8,0,,,2682337,1248451
4267,2026-01-04T15:00,18,,,,2683457,1247065
5002,2026-01-04T15:00,2,1,,,2682873,1245891
3012,2026-01-04T15:00,1,2,,,2682647,1250364
3279,2026-01-04T15:15,,,0,0,2683437,1247199
3012,2026-01-04T15:15,0,1,,,2682647,1250364
1037,2026-01-04T15:15,7,1,,,2681339,1248647
4255,2026-01-04T15:15,2,0,,,2682881,1246549
3015,2026-01-04T15:15,,,68,46,2683023,1244140
4259,2026-01-04T15:15,4,5,,,2682375,1247055
4269,2026-01-04T15:15,1,1,,,2682227,1244618
732,2026-01-04T15:15,0,2,,,2681319,1248665
2997,2026-01-04T15:15,2,1,,,2682933,1248821
4270,2026-01-04T15:15,0,9,,,2684006,1246566
4266,2026-01-04T15:15,8,7,,,2681301,1247665
4249,2026-01-04T15:15,10,3,,,2682296,1248311
4273,2026-01-04T15:15,6,6,,,2682971,1248179
4272,2026-01-04T15:15,23,,,,2682834,1247926
4258,2026-01-04T15:15,7,,,,2682683,1250569
4241,2026-01-04T15:15,2,0,,,2682297,1248328
2989,2026-01-04T15:15,19,7,,,2682278,1248324
2993,2026-01-04T15:15,2,2,,,2683573,1248545
4242,2026-01-04T15:15,3,0,,,2682337,1248451
4267,2026-01-04T15:15,16,,,,2683457,1247065
5002,2026-01-04T15:15,2,3,,,2682873,1245891
4262,2026-01-04T15:15,1,2,,,2682731,1247708
3279,2026-01-04T15:30,,,0,0,2683437,1247199
3012,2026-01-04T15:30,8,4,,,2682647,1250364
1037,2026-01-04T15:30,7,7,,,2681339,1248647
4255,2026-01-04T15:30,4,0,,,2682881,1246549
3015,2026-01-04T15:30,,,49,50,2683023,1244140
4259,2026-01-04T15:30,1,9,,,2682375,1247055
4269,2026-01-04T15:30,2,1,,,2682227,1244618
732,2026-01-04T15:30,0,4,,,2681319,1248665
2997,2026-01-04T15:30,2,2,,,2682933,1248821
4270,2026-01-04T15:30,1,4,,,2684006,1246566
4266,2026-01-04T15:30,4,5,,,2681301,1247665
4249,2026-01-04T15:30,6,5,,,2682296,1248311
4273,2026-01-04T15:30,7,4,,,2682971,1248179
4272,2026-01-04T15:30,14,,,,2682834,1247926
4258,2026-01-04T15:30,4,,,,2682683,1250569
4241,2026-01-04T15:30,2,0,,,2682297,1248328
2989,2026-01-04T15:30,10,7,,,2682278,1248324
2993,2026-01-04T15:30,2,3,,,2683573,1248545
4242,2026-01-04T15:30,4,0,,,2682337,1248451
4267,2026-01-04T15:30,13,,,,2683457,1247065
5002,2026-01-04T15:30,2,3,,,2682873,1245891
4262,2026-01-04T15:30,7,2,,,2682731,1247708
3279,2026-01-04T15:45,,,0,0,2683437,1247199
3012,2026-01-04T15:45,5,2,,,2682647,1250364
1037,2026-01-04T15:45,13,2,,,2681339,1248647
4255,2026-01-04T15:45,0,0,,,2682881,1246549
3015,2026-01-04T15:45,,,44,39,2683023,1244140
4259,2026-01-04T15:45,4,8,,,2682375,1247055
4269,2026-01-04T15:45,3,3,,,2682227,1244618
732,2026-01-04T15:45,0,7,,,2681319,1248665
2997,2026-01-04T15:45,4,3,,,2682933,1248821
4270,2026-01-04T15:45,3,6,,,2684006,1246566
4266,2026-01-04T15:45,6,6,,,2681301,1247665
4249,2026-01-04T15:45,13,0,,,2682296,1248311
4273,2026-01-04T15:45,8,6,,,2682971,1248179
4272,2026-01-04T15:45,12,,,,2682834,1247926
4258,2026-01-04T15:45,4,,,,2682683,1250569
4241,2026-01-04T15:45,3,0,,,2682297,1248328
2989,2026-01-04T15:45,17,7,,,2682278,1248324
2993,2026-01-04T15:45,0,3,,,2683573,1248545
4242,2026-01-04T15:45,1,0,,,2682337,1248451
4267,2026-01-04T15:45,13,,,,2683457,1247065
5002,2026-01-04T15:45,1,1,,,2682873,1245891
4262,2026-01-04T15:45,1,1,,,2682731,1247708
3012,2026-01-04T16:00,1,2,,,2682647,1250364
4259,2026-01-04T16:00,1,5,,,2682375,1247055
5002,2026-01-04T16:00,2,1,,,2682873,1245891
1037,2026-01-04T16:00,5,11,,,2681339,1248647
4267,2026-01-04T16:00,14,,,,2683457,1247065
4270,2026-01-04T16:00,6,6,,,2684006,1246566
4242,2026-01-04T16:00,8,0,,,2682337,1248451
3015,2026-01-04T16:00,,,26,51,2683023,1244140
2993,2026-01-04T16:00,1,2,,,2683573,1248545
2997,2026-01-04T16:00,1,1,,,2682933,1248821
2989,2026-01-04T16:00,12,7,,,2682278,1248324
3279,2026-01-04T16:00,,,0,0,2683437,1247199
4241,2026-01-04T16:00,3,0,,,2682297,1248328
732,2026-01-04T16:00,1,3,,,2681319,1248665
4258,2026-01-04T16:00,1,,,,2682683,1250569
4255,2026-01-04T16:00,1,1,,,2682881,1246549
4272,2026-01-04T16:00,21,,,,2682834,1247926
4269,2026-01-04T16:00,1,4,,,2682227,1244618
4273,2026-01-04T16:00,3,5,,,2682971,1248179
4262,2026-01-04T16:00,1,1,,,2682731,1247708
4249,2026-01-04T16:00,7,2,,,2682296,1248311
4266,2026-01-04T16:00,3,5,,,2681301,1247665
5002,2026-01-04T16:15,1,1,,,2682873,1245891
4267,2026-01-04T16:15,19,,,,2683457,1247065
4242,2026-01-04T16:15,5,0,,,2682337,1248451
2993,2026-01-04T16:15,1,0,,,2683573,1248545
2989,2026-01-04T16:15,11,3,,,2682278,1248324
4241,2026-01-04T16:15,3,0,,,2682297,1248328
4258,2026-01-04T16:15,5,,,,2682683,1250569
4272,2026-01-04T16:15,9,,,,2682834,1247926
4273,2026-01-04T16:15,6,3,,,2682971,1248179
4249,2026-01-04T16:15,14,5,,,2682296,1248311
4266,2026-01-04T16:15,7,7,,,2681301,1247665
4270,2026-01-04T16:15,2,1,,,2684006,1246566
2997,2026-01-04T16:15,2,3,,,2682933,1248821
732,2026-01-04T16:15,1,3,,,2681319,1248665
4269,2026-01-04T16:15,2,0,,,2682227,1244618
4259,2026-01-04T16:15,4,3,,,2682375,1247055
3015,2026-01-04T16:15,,,26,35,2683023,1244140
4255,2026-01-04T16:15,1,1,,,2682881,1246549
1037,2026-01-04T16:15,6,3,,,2681339,1248647
4262,2026-01-04T16:15,1,3,,,2682731,1247708
3012,2026-01-04T16:15,5,4,,,2682647,1250364
3279,2026-01-04T16:15,,,0,0,2683437,1247199
3279,2026-01-04T16:30,,,0,0,2683437,1247199
4262,2026-01-04T16:30,2,0,,,2682731,1247708
1037,2026-01-04T16:30,6,1,,,2681339,1248647
4255,2026-01-04T16:30,1,1,,,2682881,1246549
3015,2026-01-04T16:30,,,22,17,2683023,1244140
4259,2026-01-04T16:30,2,4,,,2682375,1247055
4269,2026-01-04T16:30,3,2,,,2682227,1244618
732,2026-01-04T16:30,0,3,,,2681319,1248665
2997,2026-01-04T16:30,1,5,,,2682933,1248821
4270,2026-01-04T16:30,2,3,,,2684006,1246566
4266,2026-01-04T16:30,4,5,,,2681301,1247665
4249,2026-01-04T16:30,7,4,,,2682296,1248311
4273,2026-01-04T16:30,10,5,,,2682971,1248179
4272,2026-01-04T16:30,14,,,,2682834,1247926
4258,2026-01-04T16:30,2,,,,2682683,1250569
4241,2026-01-04T16:30,1,0,,,2682297,1248328
2989,2026-01-04T16:30,10,5,,,2682278,1248324
2993,2026-01-04T16:30,3,2,,,2683573,1248545
4242,2026-01-04T16:30,5,0,,,2682337,1248451
4267,2026-01-04T16:30,17,,,,2683457,1247065
5002,2026-01-04T16:30,0,2,,,2682873,1245891
3012,2026-01-04T16:30,1,1,,,2682647,1250364
3012,2026-01-04T16:45,4,1,,,2682647,1250364
5002,2026-01-04T16:45,2,3,,,2682873,1245891
1037,2026-01-04T16:45,8,4,,,2681339,1248647
4255,2026-01-04T16:45,1,0,,,2682881,1246549
3015,2026-01-04T16:45,,,17,10,2683023,1244140
4259,2026-01-04T16:45,1,5,,,2682375,1247055
4269,2026-01-04T16:45,1,3,,,2682227,1244618
732,2026-01-04T16:45,0,4,,,2681319,1248665
2997,2026-01-04T16:45,3,4,,,2682933,1248821
4270,2026-01-04T16:45,1,2,,,2684006,1246566
4266,2026-01-04T16:45,7,7,,,2681301,1247665
4249,2026-01-04T16:45,6,6,,,2682296,1248311
4273,2026-01-04T16:45,3,2,,,2682971,1248179
4272,2026-01-04T16:45,8,,,,2682834,1247926
4258,2026-01-04T16:45,5,,,,2682683,1250569
4241,2026-01-04T16:45,7,0,,,2682297,1248328
2989,2026-01-04T16:45,11,5,,,2682278,1248324
2993,2026-01-04T16:45,1,0,,,2683573,1248545
4242,2026-01-04T16:45,8,0,,,2682337,1248451
4267,2026-01-04T16:45,21,,,,2683457,1247065
3279,2026-01-04T16:45,,,0,0,2683437,1247199
4262,2026-01-04T16:45,0,1,,,2682731,1247708
3012,2026-01-04T17:00,1,1,,,2682647,1250364
1037,2026-01-04T17:00,8,3,,,2681339,1248647
4262,2026-01-04T17:00,0,2,,,2682731,1247708
4255,2026-01-04T17:00,1,1,,,2682881,1246549
3015,2026-01-04T17:00,,,21,18,2683023,1244140
4259,2026-01-04T17:00,0,3,,,2682375,1247055
4269,2026-01-04T17:00,0,3,,,2682227,1244618
732,2026-01-04T17:00,2,8,,,2681319,1248665
2997,2026-01-04T17:00,5,1,,,2682933,1248821
4270,2026-01-04T17:00,2,11,,,2684006,1246566
4266,2026-01-04T17:00,4,3,,,2681301,1247665
4249,2026-01-04T17:00,10,2,,,2682296,1248311
4273,2026-01-04T17:00,9,5,,,2682971,1248179
4272,2026-01-04T17:00,20,,,,2682834,1247926
4258,2026-01-04T17:00,1,,,,2682683,1250569
4241,2026-01-04T17:00,6,0,,,2682297,1248328
2989,2026-01-04T17:00,14,7,,,2682278,1248324
2993,2026-01-04T17:00,2,4,,,2683573,1248545
4242,2026-01-04T17:00,9,0,,,2682337,1248451
4267,2026-01-04T17:00,12,,,,2683457,1247065
3279,2026-01-04T17:00,,,0,0,2683437,1247199
5002,2026-01-04T17:00,1,2,,,2682873,1245891
3012,2026-01-04T17:15,6,0,,,2682647,1250364
5002,2026-01-04T17:15,0,1,,,2682873,1245891
4262,2026-01-04T17:15,1,1,,,2682731,1247708
4255,2026-01-04T17:15,0,0,,,2682881,1246549
3015,2026-01-04T17:15,,,4,22,2683023,1244140
4259,2026-01-04T17:15,1,2,,,2682375,1247055
4269,2026-01-04T17:15,1,0,,,2682227,1244618
2997,2026-01-04T17:15,1,4,,,2682933,1248821
732,2026-01-04T17:15,3,11,,,2681319,1248665
4270,2026-01-04T17:15,2,5,,,2684006,1246566
4266,2026-01-04T17:15,13,6,,,2681301,1247665
4249,2026-01-04T17:15,5,7,,,2682296,1248311
4273,2026-01-04T17:15,2,1,,,2682971,1248179
4272,2026-01-04T17:15,7,,,,2682834,1247926
4258,2026-01-04T17:15,3,,,,2682683,1250569
4241,2026-01-04T17:15,3,0,,,2682297,1248328
2989,2026-01-04T17:15,16,8,,,2682278,1248324
2993,2026-01-04T17:15,0,6,,,2683573,1248545
4242,2026-01-04T17:15,5,0,,,2682337,1248451
4267,2026-01-04T17:15,13,,,,2683457,1247065
3279,2026-01-04T17:15,,,0,0,2683437,1247199
1037,2026-01-04T17:15,10,4,,,2681339,1248647
3012,2026-01-04T17:30,3,2,,,2682647,1250364
5002,2026-01-04T17:30,0,3,,,2682873,1245891
4262,2026-01-04T17:30,0,0,,,2682731,1247708
4255,2026-01-04T17:30,1,0,,,2682881,1246549
3015,2026-01-04T17:30,,,17,0,2683023,1244140
4259,2026-01-04T17:30,6,8,,,2682375,1247055
4269,2026-01-04T17:30,0,1,,,2682227,1244618
2997,2026-01-04T17:30,1,2,,,2682933,1248821
732,2026-01-04T17:30,2,6,,,2681319,1248665
4270,2026-01-04T17:30,1,6,,,2684006,1246566
4266,2026-01-04T17:30,2,6,,,2681301,1247665
4249,2026-01-04T17:30,10,3,,,2682296,1248311
4273,2026-01-04T17:30,4,5,,,2682971,1248179
